dataset,query_split,question_split,question,gold_sql,difficulty
geography,train,train,could you tell me what is the highest point in the state of oregon,"SELECT HIGHLOWalias0.HIGHEST_POINT FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.STATE_NAME = ""oregon"" ;",easy
geography,train,train,what is the highest point in ohio,"SELECT HIGHLOWalias0.HIGHEST_POINT FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.STATE_NAME = ""ohio"" ;",easy
geography,train,train,what is the highest point in florida,"SELECT HIGHLOWalias0.HIGHEST_POINT FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.STATE_NAME = ""florida"" ;",easy
geography,train,train,what is the highest point in rhode island,"SELECT HIGHLOWalias0.HIGHEST_POINT FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.STATE_NAME = ""rhode island"" ;",easy
geography,train,train,what is the highest mountain in texas,"SELECT HIGHLOWalias0.HIGHEST_POINT FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.STATE_NAME = ""texas"" ;",easy
geography,train,train,what is the highest point in new mexico,"SELECT HIGHLOWalias0.HIGHEST_POINT FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.STATE_NAME = ""new mexico"" ;",easy
geography,train,train,what is the highest point in kansas,"SELECT HIGHLOWalias0.HIGHEST_POINT FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.STATE_NAME = ""kansas"" ;",easy
geography,train,test,what is the highest point in delaware,"SELECT HIGHLOWalias0.HIGHEST_POINT FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.STATE_NAME = ""delaware"" ;",easy
geography,train,train,what is the highest point in texas,"SELECT HIGHLOWalias0.HIGHEST_POINT FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.STATE_NAME = ""texas"" ;",easy
geography,train,dev,what states have no bordering state,SELECT STATEalias0.STATE_NAME FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME NOT IN ( SELECT BORDER_INFOalias0.STATE_NAME FROM BORDER_INFO AS BORDER_INFOalias0 ) ;,medium
geography,train,train,name the states which have no surrounding states,SELECT STATEalias0.STATE_NAME FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME NOT IN ( SELECT BORDER_INFOalias0.STATE_NAME FROM BORDER_INFO AS BORDER_INFOalias0 ) ;,medium
geography,train,train,which states border no other states,SELECT STATEalias0.STATE_NAME FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME NOT IN ( SELECT BORDER_INFOalias0.STATE_NAME FROM BORDER_INFO AS BORDER_INFOalias0 ) ;,medium
geography,dev,dev,which state borders most states,"SELECT DERIVED_TABLEalias1.STATE_NAME FROM ( SELECT BORDER_INFOalias0.STATE_NAME , COUNT( DISTINCT BORDER_INFOalias0.BORDER ) AS DERIVED_FIELDalias0 FROM BORDER_INFO AS BORDER_INFOalias0 GROUP BY BORDER_INFOalias0.STATE_NAME ) AS DERIVED_TABLEalias0 WHERE DERIVED_TABLEalias0.DERIVED_FIELDalias0 = ( SELECT MAX( DERIVED_TABLEalias1.DERIVED_FIELDalias1 ) FROM ( SELECT BORDER_INFOalias1.STATE_NAME , COUNT( DISTINCT BORDER_INFOalias1.BORDER ) AS DERIVED_FIELDalias1 FROM BORDER_INFO AS BORDER_INFOalias1 GROUP BY BORDER_INFOalias1.STATE_NAME ) AS DERIVED_TABLEalias1 ) ;",hard
geography,dev,test,what state borders the most states,"SELECT DERIVED_TABLEalias1.STATE_NAME FROM ( SELECT BORDER_INFOalias0.STATE_NAME , COUNT( DISTINCT BORDER_INFOalias0.BORDER ) AS DERIVED_FIELDalias0 FROM BORDER_INFO AS BORDER_INFOalias0 GROUP BY BORDER_INFOalias0.STATE_NAME ) AS DERIVED_TABLEalias0 WHERE DERIVED_TABLEalias0.DERIVED_FIELDalias0 = ( SELECT MAX( DERIVED_TABLEalias1.DERIVED_FIELDalias1 ) FROM ( SELECT BORDER_INFOalias1.STATE_NAME , COUNT( DISTINCT BORDER_INFOalias1.BORDER ) AS DERIVED_FIELDalias1 FROM BORDER_INFO AS BORDER_INFOalias1 GROUP BY BORDER_INFOalias1.STATE_NAME ) AS DERIVED_TABLEalias1 ) ;",hard
geography,dev,test,which state borders the most states,"SELECT DERIVED_TABLEalias1.STATE_NAME FROM ( SELECT BORDER_INFOalias0.STATE_NAME , COUNT( DISTINCT BORDER_INFOalias0.BORDER ) AS DERIVED_FIELDalias0 FROM BORDER_INFO AS BORDER_INFOalias0 GROUP BY BORDER_INFOalias0.STATE_NAME ) AS DERIVED_TABLEalias0 WHERE DERIVED_TABLEalias0.DERIVED_FIELDalias0 = ( SELECT MAX( DERIVED_TABLEalias1.DERIVED_FIELDalias1 ) FROM ( SELECT BORDER_INFOalias1.STATE_NAME , COUNT( DISTINCT BORDER_INFOalias1.BORDER ) AS DERIVED_FIELDalias1 FROM BORDER_INFO AS BORDER_INFOalias1 GROUP BY BORDER_INFOalias1.STATE_NAME ) AS DERIVED_TABLEalias1 ) ;",hard
geography,dev,train,what state borders most other states,"SELECT DERIVED_TABLEalias1.STATE_NAME FROM ( SELECT BORDER_INFOalias0.STATE_NAME , COUNT( DISTINCT BORDER_INFOalias0.BORDER ) AS DERIVED_FIELDalias0 FROM BORDER_INFO AS BORDER_INFOalias0 GROUP BY BORDER_INFOalias0.STATE_NAME ) AS DERIVED_TABLEalias0 WHERE DERIVED_TABLEalias0.DERIVED_FIELDalias0 = ( SELECT MAX( DERIVED_TABLEalias1.DERIVED_FIELDalias1 ) FROM ( SELECT BORDER_INFOalias1.STATE_NAME , COUNT( DISTINCT BORDER_INFOalias1.BORDER ) AS DERIVED_FIELDalias1 FROM BORDER_INFO AS BORDER_INFOalias1 GROUP BY BORDER_INFOalias1.STATE_NAME ) AS DERIVED_TABLEalias1 ) ;",hard
geography,train,dev,what is the area of the state with the smallest population density,SELECT STATEalias0.AREA FROM STATE AS STATEalias0 WHERE STATEalias0.DENSITY = ( SELECT MIN( STATEalias1.DENSITY ) FROM STATE AS STATEalias1 ) ;,hard
geography,test,test,count the states which have elevations lower than what alabama has,"SELECT COUNT( HIGHLOWalias0.STATE_NAME ) FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.LOWEST_ELEVATION < ( SELECT HIGHLOWalias1.LOWEST_ELEVATION FROM HIGHLOW AS HIGHLOWalias1 WHERE HIGHLOWalias1.STATE_NAME = ""alabama"" ) ;",hard
geography,train,test,how high is mount mckinley,"SELECT HIGHLOWalias0.HIGHEST_ELEVATION FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.HIGHEST_POINT = ""mount mckinley"" ;",easy
geography,train,test,how tall is mount mckinley,"SELECT HIGHLOWalias0.HIGHEST_ELEVATION FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.HIGHEST_POINT = ""mount mckinley"" ;",easy
geography,train,test,what is the maximum elevation of san francisco,"SELECT HIGHLOWalias0.HIGHEST_ELEVATION FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.HIGHEST_POINT = ""san francisco"" ;",easy
geography,train,train,how high is guadalupe peak,"SELECT HIGHLOWalias0.HIGHEST_ELEVATION FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.HIGHEST_POINT = ""guadalupe peak"" ;",easy
geography,train,test,how high is the highest point in america,SELECT MAX( HIGHLOWalias0.HIGHEST_ELEVATION ) FROM HIGHLOW AS HIGHLOWalias0 ;,easy
geography,train,test,what is the highest elevation in the united states,SELECT MAX( HIGHLOWalias0.HIGHEST_ELEVATION ) FROM HIGHLOW AS HIGHLOWalias0 ;,easy
geography,train,train,what is the elevation of the highest point in the usa,SELECT MAX( HIGHLOWalias0.HIGHEST_ELEVATION ) FROM HIGHLOW AS HIGHLOWalias0 ;,easy
geography,train,train,what is the height of the highest point in the usa,SELECT MAX( HIGHLOWalias0.HIGHEST_ELEVATION ) FROM HIGHLOW AS HIGHLOWalias0 ;,easy
geography,dev,test,how long is the colorado river,"SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""colorado"" ;",easy
geography,dev,test,how long is the delaware river,"SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""delaware"" ;",easy
geography,dev,test,how long is the north platte river,"SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""north platte"" ;",easy
geography,dev,test,how long is the ohio river,"SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""ohio"" ;",easy
geography,dev,test,what is the length of the colorado river,"SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""colorado"" ;",easy
geography,dev,test,what is the length of the mississippi river,"SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""mississippi"" ;",easy
geography,dev,test,what length is the mississippi,"SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""mississippi"" ;",easy
geography,dev,train,how long is the mississippi,"SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""mississippi"" ;",easy
geography,dev,train,how long is the mississippi river in miles,"SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""mississippi"" ;",easy
geography,dev,train,how long is the mississippi river,"SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""mississippi"" ;",easy
geography,dev,train,how long is the rio grande river,"SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""rio grande"" ;",easy
geography,dev,train,how long is the missouri river,"SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""missouri"" ;",easy
geography,dev,train,how long is rio grande,"SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""rio grande"" ;",easy
geography,train,test,how long is the longest river in california,"SELECT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.LENGTH = ( SELECT MAX( RIVERalias1.LENGTH ) FROM RIVER AS RIVERalias1 WHERE RIVERalias1.TRAVERSE = ""california"" ) AND RIVERalias0.TRAVERSE = ""california"" ;",hard
geography,train,test,what is the length of the longest river that runs through texas,"SELECT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.LENGTH = ( SELECT MAX( RIVERalias1.LENGTH ) FROM RIVER AS RIVERalias1 WHERE RIVERalias1.TRAVERSE = ""texas"" ) AND RIVERalias0.TRAVERSE = ""texas"" ;",hard
geography,train,test,how many capitals does rhode island have,"SELECT COUNT( STATEalias0.CAPITAL ) FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME = ""rhode island"" ;",easy
geography,dev,test,how many cities are there in the united states,SELECT COUNT( CITYalias0.CITY_NAME ) FROM CITY AS CITYalias0 ;,easy
geography,dev,train,how many cities does the usa have,SELECT COUNT( CITYalias0.CITY_NAME ) FROM CITY AS CITYalias0 ;,easy
geography,dev,train,how many cities are there in the us,SELECT COUNT( CITYalias0.CITY_NAME ) FROM CITY AS CITYalias0 ;,easy
geography,dev,train,how many cities are there in usa,SELECT COUNT( CITYalias0.CITY_NAME ) FROM CITY AS CITYalias0 ;,easy
geography,dev,train,how many cities are there in us,SELECT COUNT( CITYalias0.CITY_NAME ) FROM CITY AS CITYalias0 ;,easy
geography,dev,train,how many major cities are there,SELECT COUNT( CITYalias0.CITY_NAME ) FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 ;,easy
geography,train,test,how many citizens does the biggest city have in the usa,SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 ) ;,hard
geography,dev,test,how many colorado rivers are there,"SELECT COUNT( RIVERalias0.RIVER_NAME ) FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""colorado"" ;",easy
geography,dev,train,how many rivers are called colorado,"SELECT COUNT( RIVERalias0.RIVER_NAME ) FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""colorado"" ;",easy
geography,train,train,what is the population of washington dc,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""washington"" AND CITYalias0.STATE_NAME = ""dc"" ;",easy
geography,train,train,how many people live in washington dc,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""washington"" AND CITYalias0.STATE_NAME = ""dc"" ;",easy
geography,train,test,how many people live in minneapolis minnesota,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""minneapolis"" AND CITYalias0.STATE_NAME = ""minnesota"" ;",easy
geography,train,dev,what is the population of atlanta georgia,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""atlanta"" AND CITYalias0.STATE_NAME = ""georgia"" ;",easy
geography,train,test,what is the population of erie pennsylvania,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""erie"" AND CITYalias0.STATE_NAME = ""pennsylvania"" ;",easy
geography,train,test,what is the population of tempe arizona,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""tempe"" AND CITYalias0.STATE_NAME = ""arizona"" ;",easy
geography,train,train,what is the population of boston massachusetts,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""boston"" AND CITYalias0.STATE_NAME = ""massachusetts"" ;",easy
geography,train,train,what is the population of springfield missouri,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""springfield"" AND CITYalias0.STATE_NAME = ""missouri"" ;",easy
geography,train,train,what is the population of springfield south dakota,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""springfield"" AND CITYalias0.STATE_NAME = ""south dakota"" ;",easy
geography,train,train,how many people live in austin texas,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""austin"" AND CITYalias0.STATE_NAME = ""texas"" ;",easy
geography,train,train,what is the population of portland maine,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""portland"" AND CITYalias0.STATE_NAME = ""maine"" ;",easy
geography,train,train,how many people live in spokane washington,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""spokane"" AND CITYalias0.STATE_NAME = ""washington"" ;",easy
geography,train,train,what is the population of austin texas,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""austin"" AND CITYalias0.STATE_NAME = ""texas"" ;",easy
geography,train,train,what is the population of seattle washington,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""seattle"" AND CITYalias0.STATE_NAME = ""washington"" ;",easy
geography,train,test,how many people live in the biggest city in new york state,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 WHERE CITYalias1.STATE_NAME = ""new york"" ) AND CITYalias0.STATE_NAME = ""new york"" ;",hard
geography,train,train,how large is the largest city in alaska,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 WHERE CITYalias1.STATE_NAME = ""alaska"" ) AND CITYalias0.STATE_NAME = ""alaska"" ;",hard
geography,train,test,how many people live in the capital of texas,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ( SELECT STATEalias0.CAPITAL FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME = ""texas"" ) ;",medium
geography,train,train,how many people live in the capital of georgia,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ( SELECT STATEalias0.CAPITAL FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME = ""georgia"" ) ;",medium
geography,train,train,what is the size of the capital of texas,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ( SELECT STATEalias0.CAPITAL FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME = ""texas"" ) ;",medium
geography,test,test,how many people live in the united states,SELECT SUM( STATEalias0.POPULATION ) FROM STATE AS STATEalias0 ;,easy
geography,test,train,what is the combined population of all 50 states,SELECT SUM( STATEalias0.POPULATION ) FROM STATE AS STATEalias0 ;,easy
geography,train,test,how many rivers are in the state that has the most rivers,SELECT COUNT( RIVERalias0.RIVER_NAME ) FROM RIVER AS RIVERalias0 GROUP BY RIVERalias0.TRAVERSE ORDER BY COUNT( RIVERalias0.RIVER_NAME ) DESC LIMIT 1 ;,medium
geography,train,test,how many states are in the usa,SELECT COUNT( STATEalias0.STATE_NAME ) FROM STATE AS STATEalias0 ;,easy
geography,train,test,how many states are there,SELECT COUNT( STATEalias0.STATE_NAME ) FROM STATE AS STATEalias0 ;,easy
geography,train,test,how many states are there in the usa,SELECT COUNT( STATEalias0.STATE_NAME ) FROM STATE AS STATEalias0 ;,easy
geography,train,test,how many states does usa have,SELECT COUNT( STATEalias0.STATE_NAME ) FROM STATE AS STATEalias0 ;,easy
geography,train,train,how many states are in the united states,SELECT COUNT( STATEalias0.STATE_NAME ) FROM STATE AS STATEalias0 ;,easy
geography,train,train,how many states are there in united states,SELECT COUNT( STATEalias0.STATE_NAME ) FROM STATE AS STATEalias0 ;,easy
geography,test,test,how many states border iowa,"SELECT COUNT( BORDER_INFOalias0.BORDER ) FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = ""iowa"" ;",easy
geography,test,test,how many states does tennessee border,"SELECT COUNT( BORDER_INFOalias0.BORDER ) FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = ""tennessee"" ;",easy
geography,test,test,iowa borders how many states,"SELECT COUNT( BORDER_INFOalias0.BORDER ) FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = ""iowa"" ;",easy
geography,test,test,number of states bordering iowa,"SELECT COUNT( BORDER_INFOalias0.BORDER ) FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = ""iowa"" ;",easy
geography,test,train,how many states border hawaii,"SELECT COUNT( BORDER_INFOalias0.BORDER ) FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = ""hawaii"" ;",easy
geography,test,train,how many states border tennessee,"SELECT COUNT( BORDER_INFOalias0.BORDER ) FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = ""tennessee"" ;",easy
geography,test,train,how many states does iowa border,"SELECT COUNT( BORDER_INFOalias0.BORDER ) FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = ""iowa"" ;",easy
geography,test,train,how many states border alaska,"SELECT COUNT( BORDER_INFOalias0.BORDER ) FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = ""alaska"" ;",easy
geography,test,train,how many states does missouri border,"SELECT COUNT( BORDER_INFOalias0.BORDER ) FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = ""missouri"" ;",easy
geography,test,train,how many states border texas,"SELECT COUNT( BORDER_INFOalias0.BORDER ) FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = ""texas"" ;",easy
geography,test,train,what is the number of neighboring states for kentucky,"SELECT COUNT( BORDER_INFOalias0.BORDER ) FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = ""kentucky"" ;",easy
geography,train,test,how many states border the state with the largest population,SELECT COUNT( BORDER_INFOalias0.BORDER ) FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME IN ( SELECT STATEalias0.STATE_NAME FROM STATE AS STATEalias0 WHERE STATEalias0.POPULATION = ( SELECT MAX( STATEalias1.POPULATION ) FROM STATE AS STATEalias1 ) ) ;,hard
geography,train,test,how many states do not have rivers,SELECT COUNT( DISTINCT STATEalias0.STATE_NAME ) FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME NOT IN ( SELECT RIVERalias0.TRAVERSE FROM RIVER AS RIVERalias0 ) ;,hard
geography,train,test,how many states have a higher point than the highest point of the state with the largest capital city in the us,SELECT COUNT( HIGHLOWalias0.STATE_NAME ) FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.HIGHEST_ELEVATION > ( SELECT HIGHLOWalias1.HIGHEST_ELEVATION FROM HIGHLOW AS HIGHLOWalias1 WHERE HIGHLOWalias1.STATE_NAME = ( SELECT STATEalias0.STATE_NAME FROM STATE AS STATEalias0 WHERE STATEalias0.CAPITAL = ( SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 ) ) ) ) ;,hard
