dataset,difficulty,question,gold_sql,generated_sql,llm_model,generation_latency_seconds,generation_error,execution_error,gold_execution_error,gold_row_count,execution_latency_seconds,correct,correct_lenient,trivial_empty_match
advising,medium,"For Winter or Fall 2014 , what courses in software are offered ?","SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE AREAalias0.AREA LIKE ""%software%"" AND SEMESTERalias0.SEMESTER IN ( ""WN"" , ""FA"" ) AND SEMESTERalias0.YEAR = 2014 ;",SELECT DISTINCT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE (co.SEMESTER = 'Winter' AND co.YEAR = 2014) OR (co.SEMESTER = 'Fall' AND co.YEAR = 2014) AND c.NAME LIKE '%software%';,gpt-4o-mini,1.5220580101013184,,"(1054, ""Unknown column 'co.YEAR' in 'where clause'"")",,24.0,0.0010018348693847656,False,False,False
advising,medium,"Next semester , what time is the LHC 520 lecture ?","SELECT DISTINCT COURSE_OFFERINGalias0.START_TIME FROM COURSE AS COURSEalias0 INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""LHC"" AND COURSEalias0.NUMBER = 520 AND SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.YEAR = 2016 ;","SELECT co.START_TIME, co.END_TIME FROM COURSE_OFFERING co JOIN COURSE c ON co.COURSE_ID = c.COURSE_ID WHERE c.NAME = 'LHC 520' AND co.SEMESTER = (SELECT semester FROM SEMESTER WHERE year = (SELECT MAX(year) FROM SEMESTER) + 1);",gpt-4o-mini,1.1172163486480713,,,,0.0,0.005187034606933594,True,True,True
advising,medium,In the Fall or Winter what courses are they offering to meet the MDE requirement ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID WHERE PROGRAM_COURSEalias0.CATEGORY LIKE ""%MDE%"" AND SEMESTERalias0.SEMESTER IN ( ""FA"" , ""WN"" ) AND SEMESTERalias0.YEAR = 2016 ;","SELECT DISTINCT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE co.SEMESTER IN ('Fall', 'Winter') AND c.ADVISORY_REQUIREMENT LIKE '%MDE%';",gpt-4o-mini,2.309319257736206,,,,10.0,0.0053365230560302734,False,False,False
advising,medium,Which courses in Prehistory of Oceania count for the Other requirement ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE ( AREAalias0.AREA LIKE ""%Prehistory of Oceania%"" OR COURSEalias0.DESCRIPTION LIKE ""%Prehistory of Oceania%"" OR COURSEalias0.NAME LIKE ""%Prehistory of Oceania%"" ) AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%Other%"" ;",SELECT c.NAME FROM COURSE c JOIN PROGRAM_COURSE pc ON c.COURSE_ID = pc.course_id JOIN PROGRAM_REQUIREMENT pr ON pc.program_id = pr.program_id WHERE c.DESCRIPTION LIKE '%Prehistory of Oceania%' AND pr.category = 'Other';,gpt-4o-mini,0.9607956409454346,,,,0.0,0.002001047134399414,True,True,True
advising,medium,What PSYCH classes don 't get together on Fridays ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSE_OFFERINGalias0.FRIDAY = ""N"" AND COURSEalias0.DEPARTMENT = ""PSYCH"" AND SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2016 ;",SELECT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE c.DEPARTMENT = 'PSYCH' AND co.FRIDAY = 0;,gpt-4o-mini,1.0144414901733398,,,,100.0,0.03391385078430176,False,False,False
advising,medium,What prerequisites do I need for EHS 616 and 615 ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 , COURSE AS COURSEalias1 , COURSE_PREREQUISITE AS COURSE_PREREQUISITEalias0 WHERE ( COURSEalias1.NUMBER = 616 OR COURSEalias1.NUMBER = 615 ) AND COURSEalias0.COURSE_ID = COURSE_PREREQUISITEalias0.PRE_COURSE_ID AND COURSEalias1.COURSE_ID = COURSE_PREREQUISITEalias0.COURSE_ID AND COURSEalias1.DEPARTMENT = ""EHS"" ;","SELECT DISTINCT p.pre_course_id FROM COURSE_PREREQUISITE p JOIN COURSE c ON p.course_id = c.COURSE_ID WHERE c.NAME IN ('EHS 616', 'EHS 615');",gpt-4o-mini,0.9612598419189453,,,,0.0,0.000997781753540039,True,True,True
advising,medium,Which Selected Near and Middle Eastern Studies courses are 14 credits ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 WHERE ( COURSEalias0.DESCRIPTION LIKE ""%Selected Near and Middle Eastern Studies%"" OR COURSEalias0.NAME LIKE ""%Selected Near and Middle Eastern Studies%"" ) AND COURSEalias0.CREDITS = 14 ;",SELECT c.NAME FROM COURSE c WHERE c.DEPARTMENT = 'Near and Middle Eastern Studies' AND c.CREDITS = 14;,gpt-4o-mini,0.8636887073516846,,,,0.0,0.004719257354736328,True,True,True
advising,medium,What Caribbean Literature classes fulfill the PreMajor requirement ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE ( AREAalias0.AREA LIKE ""%Caribbean Literature%"" OR COURSEalias0.DESCRIPTION LIKE ""%Caribbean Literature%"" OR COURSEalias0.NAME LIKE ""%Caribbean Literature%"" ) AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%PreMajor%"" ;",SELECT c.NAME FROM COURSE c JOIN PROGRAM_COURSE pc ON c.COURSE_ID = pc.course_id JOIN PROGRAM_REQUIREMENT pr ON pc.program_id = pr.program_id WHERE c.NAME LIKE '%Caribbean Literature%' AND pr.category = 'PreMajor';,gpt-4o-mini,1.2566373348236084,,,,0.0,0.0016260147094726562,True,True,True
advising,medium,"If I wanted to satisfy he ULCS requirement , which Recursion Theory courses could I take ?","SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE ( AREAalias0.AREA LIKE ""%Recursion Theory%"" OR COURSEalias0.DESCRIPTION LIKE ""%Recursion Theory%"" OR COURSEalias0.NAME LIKE ""%Recursion Theory%"" ) AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%ULCS%"" ;",SELECT c.NAME FROM COURSE c JOIN COURSE_PREREQUISITE cp ON c.COURSE_ID = cp.course_id WHERE cp.pre_course_id IN (SELECT course_id FROM COURSE WHERE NAME LIKE '%Recursion Theory%') AND c.ADVISORY_REQUIREMENT LIKE '%ULCS%';,gpt-4o-mini,0.9000368118286133,,,,0.0,0.0010008811950683594,True,True,True
advising,medium,What are the special topics classes offered next Winter ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE ( COURSEalias0.NUMBER = 398 OR COURSEalias0.NUMBER = 498 OR COURSEalias0.NUMBER = 598 ) AND COURSEalias0.DEPARTMENT = """" AND SEMESTERalias0.SEMESTER = ""Winter"" AND SEMESTERalias0.YEAR = 2017 ;",SELECT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE co.SEMESTER = 'Winter' AND c.NAME LIKE '%special topics%';,gpt-4o-mini,1.1370809078216553,,,,0.0,0.011063814163208008,True,True,True
advising,medium,During the Spring and Summer terms are 500 -level classes offered ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""department0"" AND COURSEalias0.NUMBER BETWEEN 500 AND 500 + 100 AND SEMESTERalias0.SEMESTER IN ( ""SP"" , ""SU"" , ""SS"" ) AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR = 2016 ;","SELECT DISTINCT co.COURSE_ID FROM COURSE_OFFERING co JOIN SEMESTER s ON co.SEMESTER = s.semester_id WHERE s.semester IN ('Spring', 'Summer') AND co.SECTION_NUMBER LIKE '500%';",gpt-4o-mini,0.9233031272888184,,,,0.0,0.03512740135192871,True,True,True
advising,medium,"Who is the past , present or future Child Therapy teacher ?","SELECT DISTINCT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 INNER JOIN OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 ON OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID INNER JOIN COURSE AS COURSEalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID WHERE COURSEalias0.NAME LIKE ""%Child Therapy%"" ;",SELECT DISTINCT i.NAME FROM INSTRUCTOR i JOIN OFFERING_INSTRUCTOR oi ON i.INSTRUCTOR_ID = oi.INSTRUCTOR_ID JOIN COURSE_OFFERING co ON oi.OFFERING_ID = co.OFFERING_ID JOIN COURSE c ON co.COURSE_ID = c.COURSE_ID WHERE c.NAME LIKE '%Child Therapy%';,gpt-4o-mini,2.194432258605957,,,,2.0,0.0044612884521484375,True,True,False
advising,medium,Does RESTORA 748 meet often ?,"SELECT DISTINCT COURSE_OFFERINGalias0.FRIDAY , COURSE_OFFERINGalias0.MONDAY , COURSE_OFFERINGalias0.SATURDAY , COURSE_OFFERINGalias0.SUNDAY , COURSE_OFFERINGalias0.THURSDAY , COURSE_OFFERINGalias0.TUESDAY , COURSE_OFFERINGalias0.WEDNESDAY FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""RESTORA"" AND COURSEalias0.NUMBER = 748 AND SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2016 ;","SELECT COALESCE(SUM(CASE WHEN COALESCE(c.MONDAY, 0) + COALESCE(c.TUESDAY, 0) + COALESCE(c.WEDNESDAY, 0) + COALESCE(c.THURSDAY, 0) + COALESCE(c.FRIDAY, 0) + COALESCE(c.SATURDAY, 0) + COALESCE(c.SUNDAY, 0) > 0 THEN 1 ELSE 0 END), 0) AS meets_often FROM COURSE_OFFERING c WHERE c.COURSE_ID = (SELECT COURSE_ID FROM COURSE WHERE NAME = 'RESTORA 748');",gpt-4o-mini,1.4185259342193604,,,,0.0,0.00400996208190918,False,False,False
advising,medium,Which Thermodynamics and Kinetics courses are worth 9 credits ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 WHERE ( COURSEalias0.DESCRIPTION LIKE ""%Thermodynamics and Kinetics%"" OR COURSEalias0.NAME LIKE ""%Thermodynamics and Kinetics%"" ) AND COURSEalias0.CREDITS = 9 ;",SELECT c.NAME FROM COURSE c WHERE (c.NAME LIKE '%Thermodynamics%' OR c.NAME LIKE '%Kinetics%') AND c.CREDITS = 9;,gpt-4o-mini,0.8076753616333008,,,,0.0,0.005509376525878906,True,True,True
advising,medium,Does the Spring or Summer term offer any 100 -level classes ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = """" AND COURSEalias0.NUMBER BETWEEN 100 AND 100 + 100 AND SEMESTERalias0.SEMESTER IN ( ""SP"" , ""SS"" , ""SU"" ) AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR = 2016 ;","SELECT DISTINCT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE co.SEMESTER IN ('Spring', 'Summer') AND c.NUMBER BETWEEN 100 AND 199;",gpt-4o-mini,0.9061076641082764,,,,0.0,0.026608705520629883,True,True,True
advising,medium,Does 558 have a lab ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 WHERE COURSEalias0.DEPARTMENT = """" AND COURSEalias0.HAS_LAB = ""Y"" AND COURSEalias0.NUMBER = 558 ;",SELECT HAS_LAB FROM COURSE WHERE COURSE_ID = 558;,gpt-4o-mini,0.6808834075927734,,,,1.0,0.0010013580322265625,False,False,False
advising,medium,Is there a 16 -credit course that is NATIVEAM 400 -level ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE PROGRAM_COURSEalias0.CATEGORY LIKE ""%ULCS%"" AND SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.YEAR = 2016 ;",SELECT * FROM COURSE WHERE CREDITS = 16 AND NUMBER LIKE '400%';,gpt-4o-mini,1.0051255226135254,,,,17.0,0.00861811637878418,False,False,False
advising,medium,Can you show me my transcript ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER , SEMESTERalias0.YEAR , STUDENT_RECORDalias0.GRADE FROM COURSE AS COURSEalias0 , SEMESTER AS SEMESTERalias0 , STUDENT_RECORD AS STUDENT_RECORDalias0 WHERE STUDENT_RECORDalias0.COURSE_ID = COURSEalias0.COURSE_ID AND STUDENT_RECORDalias0.SEMESTER = SEMESTERalias0.SEMESTER_ID AND STUDENT_RECORDalias0.STUDENT_ID = 1 ;",SELECT * FROM STUDENT_RECORD WHERE student_id = ?;,gpt-4o-mini,0.6972072124481201,,"(1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '?' at line 1"")",,3.0,0.0010008811950683594,False,False,False
advising,medium,"Over the next 2 years , is 353 offered ?","SELECT DISTINCT SEMESTERalias0.SEMESTER , SEMESTERalias0.YEAR FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = """" AND COURSEalias0.NUMBER = 353 AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR IN ( 2016 , 2017 ) ;","SELECT DISTINCT co.SEMESTER, co.SECTION_NUMBER FROM COURSE_OFFERING co JOIN COURSE c ON co.COURSE_ID = c.COURSE_ID WHERE c.NUMBER = 353 AND (co.SEMESTER = 'Fall' OR co.SEMESTER = 'Spring') AND co.YEAR BETWEEN YEAR(CURDATE()) AND YEAR(CURDATE()) + 2;",gpt-4o-mini,0.9657609462738037,,"(1054, ""Unknown column 'co.YEAR' in 'where clause'"")",,0.0,0.0060236454010009766,False,False,False
advising,medium,What time next semester is 311 offered ?,"SELECT DISTINCT COURSE_OFFERINGalias0.END_TIME , COURSE_OFFERINGalias0.FRIDAY , COURSE_OFFERINGalias0.MONDAY , COURSE_OFFERINGalias0.SATURDAY , COURSE_OFFERINGalias0.START_TIME , COURSE_OFFERINGalias0.SUNDAY , COURSE_OFFERINGalias0.THURSDAY , COURSE_OFFERINGalias0.TUESDAY , COURSE_OFFERINGalias0.WEDNESDAY FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = """" AND COURSEalias0.NUMBER = 311 AND SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR = 2016 ;","SELECT co.START_TIME, co.END_TIME FROM COURSE_OFFERING co JOIN COURSE c ON co.COURSE_ID = c.COURSE_ID WHERE c.NUMBER = 311 AND co.SEMESTER = (SELECT semester_id FROM SEMESTER WHERE semester = 'next' LIMIT 1);",gpt-4o-mini,1.1835577487945557,,,,0.0,0.00499272346496582,True,True,True
advising,medium,How many classes of the upper level are 1 credits ?,"SELECT COUNT( DISTINCT COURSEalias0.COURSE_ID ) FROM COURSE AS COURSEalias0 INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE COURSEalias0.CREDITS = 1 AND PROGRAM_COURSEalias0.CATEGORY LIKE ""ULCS"" ;",SELECT COUNT(*) FROM COURSE WHERE CREDITS = 1 AND NUMBER >= 300;,gpt-4o-mini,0.8107876777648926,,,,1.0,0.0051174163818359375,False,False,False
advising,medium,Do any Eval Fin Perfmc courses satisfy the Other requirement ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE ( AREAalias0.AREA LIKE ""%Eval Fin Perfmc%"" OR COURSEalias0.DESCRIPTION LIKE ""%Eval Fin Perfmc%"" OR COURSEalias0.NAME LIKE ""%Eval Fin Perfmc%"" ) AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%Other%"" ;",SELECT DISTINCT c.COURSE_ID FROM COURSE c JOIN COURSE_PREREQUISITE cp ON c.COURSE_ID = cp.course_id WHERE c.NAME LIKE '%Eval Fin Perfmc%' AND cp.additional_req LIKE '%Other%';,gpt-4o-mini,1.215050220489502,,"(1054, ""Unknown column 'cp.additional_req' in 'where clause'"")",,0.0,0.001001119613647461,False,False,False
advising,medium,Are there any Fall or Winter classes available for the 200 -level ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = """" AND COURSEalias0.NUMBER BETWEEN 200 AND 200 + 100 AND SEMESTERalias0.SEMESTER IN ( ""FA"" , ""WN"" ) AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR = 2016 ;",SELECT DISTINCT co.* FROM COURSE_OFFERING co JOIN COURSE c ON co.COURSE_ID = c.COURSE_ID WHERE (co.SEMESTER LIKE '%Fall%' OR co.SEMESTER LIKE '%Winter%') AND c.NUMBER BETWEEN 200 AND 299;,gpt-4o-mini,0.9330267906188965,,,,0.0,0.03769826889038086,True,True,True
advising,medium,Who exactly teaches courses that would satisfy my Core program requirement ?,"SELECT DISTINCT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 INNER JOIN OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 ON OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN PROGRAM AS PROGRAMalias0 ON PROGRAMalias0.PROGRAM_ID = PROGRAM_COURSEalias0.PROGRAM_ID WHERE PROGRAMalias0.NAME LIKE ""%Core%"" ;",SELECT DISTINCT i.NAME FROM INSTRUCTOR i JOIN OFFERING_INSTRUCTOR oi ON i.INSTRUCTOR_ID = oi.INSTRUCTOR_ID JOIN COURSE_OFFERING co ON oi.OFFERING_ID = co.OFFERING_ID JOIN PROGRAM_COURSE pc ON co.COURSE_ID = pc.COURSE_ID JOIN PROGRAM_REQUIREMENT pr ON pc.program_id = pr.program_id WHERE pr.category = 'Core';,gpt-4o-mini,1.285130262374878,,,,0.0,0.025206804275512695,False,False,False
advising,medium,Which of the MATSCIE courses aren 't meeting on Friday ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSE_OFFERINGalias0.FRIDAY = ""N"" AND COURSEalias0.DEPARTMENT = ""MATSCIE"" AND SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2016 ;",SELECT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE c.DEPARTMENT = 'MATSCIE' AND co.FRIDAY = 0;,gpt-4o-mini,0.7722866535186768,,,,19.0,0.011294126510620117,False,False,False
advising,medium,When did they offer ECON 899 last time ?,"SELECT DISTINCT SEMESTERalias0.YEAR FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""ECON"" AND COURSEalias0.NUMBER = 899 AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER ORDER BY SEMESTERalias0.YEAR DESC LIMIT 1 ;",SELECT MAX(co.SEMESTER) AS last_offering FROM COURSE_OFFERING co JOIN COURSE c ON co.COURSE_ID = c.COURSE_ID WHERE c.NAME = 'ECON 899';,gpt-4o-mini,0.8800594806671143,,,,1.0,0.004006624221801758,False,False,False
advising,medium,"For next Winter , who will teach the Core classes ?","SELECT DISTINCT INSTRUCTORalias0.NAME FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 ON OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID INNER JOIN INSTRUCTOR AS INSTRUCTORalias0 ON OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID WHERE PROGRAM_COURSEalias0.CATEGORY LIKE ""%Core%"" AND SEMESTERalias0.SEMESTER = ""Winter"" AND SEMESTERalias0.YEAR = 2017 ;",SELECT DISTINCT i.NAME FROM INSTRUCTOR i JOIN OFFERING_INSTRUCTOR oi ON i.INSTRUCTOR_ID = oi.INSTRUCTOR_ID JOIN COURSE_OFFERING co ON oi.OFFERING_ID = co.OFFERING_ID JOIN COURSE c ON co.COURSE_ID = c.COURSE_ID WHERE co.SEMESTER = 'Winter' AND c.DEPARTMENT = 'Core';,gpt-4o-mini,1.5438518524169922,,,,0.0,0.004327297210693359,True,True,True
